target,cohort,feature_set,model,config,n_repeats,mean_rmse,std_rmse,mean_mae,mean_r2,mean_improvement_vs_test_mean_pct
xylose_gL,target_focused,raman_full,knn,"k=3,weighted=True,metric=euclidean,max_features=384,y_transform=none,x_transform=none",10,1.258425,0.42826063,0.84479471,-1.7164345,-54.205164
xylose_gL,target_focused,eem_full,knn,"k=1,weighted=True,metric=euclidean,max_features=48,y_transform=none,x_transform=none",10,1.2598573,0.57164333,0.68,-1.0335851,-29.602266
xylose_gL,target_focused,eem_full,knn,"k=1,weighted=True,metric=euclidean,max_features=48,y_transform=log1p,x_transform=none",10,1.2598573,0.57164333,0.68,-1.0335851,-29.602266
xylose_gL,target_focused,raman_full,pls,"n_components=8,alpha=1.0,max_features=48,y_transform=log1p,x_transform=none",10,1.2603848,0.36920542,0.83630544,-2.4784643,-64.249868
xylose_gL,target_focused,raman_full,pls,"n_components=12,alpha=1.0,max_features=24,y_transform=none,x_transform=none",10,1.2616135,0.36191907,0.92927014,-2.305244,-63.432206
xylose_gL,target_focused,raman_full,pls,"n_components=8,alpha=1.0,max_features=24,y_transform=none,x_transform=none",10,1.2627358,0.37843893,0.91582933,-2.1383479,-60.340782
xylose_gL,target_focused,eem_full,pls,"n_components=5,alpha=1.0,max_features=24,y_transform=none,x_transform=none",10,1.2636294,0.23766333,0.96313142,-1.0347811,-36.129182
xylose_gL,target_focused,fusion_full,ridge,"alpha=1.0,max_features=24,y_transform=none,x_transform=none",10,1.264174,0.32993714,0.92939014,-2.7019967,-69.558923
xylose_gL,target_focused,fusion_interpretable,knn,"k=1,weighted=True,metric=euclidean,max_features=24,y_transform=none,x_transform=none",10,1.2643868,0.43900413,0.71394118,-2.5078056,-65.582497
xylose_gL,target_focused,fusion_interpretable,knn,"k=1,weighted=True,metric=euclidean,max_features=24,y_transform=log1p,x_transform=none",10,1.2643868,0.43900413,0.71394118,-2.5078056,-65.582497
xylose_gL,target_focused,raman_full,ridge,"alpha=10.0,max_features=384,y_transform=none,x_transform=none",10,1.2651393,0.363508,0.91957289,-2.1282384,-61.497599
xylose_gL,target_focused,eem_full,ridge,"alpha=1.0,max_features=24,y_transform=none,x_transform=none",10,1.2653975,0.22421953,0.9512649,-1.1076848,-37.889867
xylose_gL,target_focused,fusion_full,ridge,"alpha=10.0,max_features=192,y_transform=none,x_transform=none",10,1.2662426,0.32203492,0.9271952,-2.3705234,-65.384302
xylose_gL,target_focused,eem_full,knn,"k=1,weighted=True,metric=euclidean,max_features=24,y_transform=none,x_transform=none",10,1.2723513,0.58304203,0.76385294,-1.1138952,-31.632605
xylose_gL,target_focused,eem_full,knn,"k=1,weighted=True,metric=euclidean,max_features=24,y_transform=log1p,x_transform=none",10,1.2723513,0.58304203,0.76385294,-1.1138952,-31.632605
xylose_gL,target_focused,fusion_full,pls,"n_components=5,alpha=1.0,max_features=384,y_transform=none,x_transform=none",10,1.2734372,0.31893164,0.94846863,-2.8274619,-70.66215
xylose_gL,all_known,eem_full,knn,"k=1,weighted=True,metric=manhattan,max_features=24,y_transform=none,x_transform=none",10,1.2736475,0.19662948,0.51564286,-8.306092,-156.18967
xylose_gL,all_known,eem_full,knn,"k=1,weighted=True,metric=manhattan,max_features=24,y_transform=log1p,x_transform=none",10,1.2736475,0.19662948,0.51564286,-8.306092,-156.18967
xylose_gL,target_focused,fusion_full,pls,"n_components=8,alpha=1.0,max_features=192,y_transform=log1p,x_transform=none",10,1.2743658,0.41771345,0.80353214,-1.6760728,-54.856269
xylose_gL,target_focused,raman_full,pls,"n_components=8,alpha=1.0,max_features=96,y_transform=log1p,x_transform=none",10,1.2745647,0.37878283,0.84028435,-1.8116282,-57.723085
xylose_gL,target_focused,raman_full,knn,"k=5,weighted=True,metric=euclidean,max_features=96,y_transform=none,x_transform=none",10,1.2750109,0.39068137,0.85681515,-1.856543,-58.109886
xylose_gL,target_focused,raman_full,ridge,"alpha=1.0,max_features=384,y_transform=log1p,x_transform=none",10,1.2753734,0.39519923,0.84207576,-2.5246071,-65.55404
xylose_gL,all_known,raman_full,pls,"n_components=12,alpha=1.0,max_features=96,y_transform=none,x_transform=none",10,1.2788758,0.29642405,0.89219936,-10.692469,-162.38124
xylose_gL,all_known,eem_full,ridge,"alpha=1.0,max_features=96,y_transform=none,x_transform=none",10,1.2856319,0.27419929,0.87120042,-5.6996405,-136.35681
xylose_gL,all_known,fusion_full,ridge,"alpha=0.1,max_features=96,y_transform=log1p,x_transform=none",10,1.2868966,0.36991804,0.76135742,-10.843656,-166.86342
xylose_gL,target_focused,raman_full,knn,"k=5,weighted=True,metric=euclidean,max_features=48,y_transform=none,x_transform=none",10,1.28868,0.37254029,0.85507412,-2.3749084,-65.267904
xylose_gL,target_focused,fusion_full,pls,"n_components=8,alpha=1.0,max_features=48,y_transform=log1p,x_transform=none",10,1.2886948,0.32746541,0.81657395,-2.7655433,-72.449514
xylose_gL,target_focused,fusion_full,ridge,"alpha=1.0,max_features=192,y_transform=log1p,x_transform=none",10,1.2912058,0.38631522,0.8134239,-1.9645612,-60.608571
xylose_gL,target_focused,raman_full,ridge,"alpha=10.0,max_features=192,y_transform=none,x_transform=none",10,1.29211,0.38768734,0.92712391,-2.045593,-61.962058
xylose_gL,target_focused,eem_full,ridge,"alpha=1.0,max_features=48,y_transform=none,x_transform=none",10,1.2991631,0.27756728,1.0263712,-1.1666649,-39.711601
xylose_gL,target_focused,raman_full,ridge,"alpha=0.1,max_features=48,y_transform=log1p,x_transform=none",10,1.3030228,0.32750435,0.84491459,-2.9405323,-75.040245
xylose_gL,target_focused,fusion_full,pls,"n_components=8,alpha=1.0,max_features=24,y_transform=none,x_transform=none",10,1.303479,0.31674022,0.96482359,-3.0028459,-76.174363
xylose_gL,all_known,eem_full,knn,"k=1,weighted=True,metric=manhattan,max_features=24,y_transform=none,x_transform=l2",10,1.3050661,0.31085226,0.55454286,-9.6678236,-166.62387
xylose_gL,all_known,eem_full,knn,"k=1,weighted=True,metric=manhattan,max_features=24,y_transform=log1p,x_transform=l2",10,1.3050661,0.31085226,0.55454286,-9.6678236,-166.62387
xylose_gL,target_focused,raman_full,ridge,"alpha=1.0,max_features=48,y_transform=none,x_transform=none",10,1.3078109,0.28657099,0.96620166,-2.8089547,-74.008169
xylose_gL,target_focused,eem_full,pls,"n_components=8,alpha=1.0,max_features=96,y_transform=none,x_transform=none",10,1.3106261,0.2460793,1.0208394,-1.178618,-41.459461
xylose_gL,target_focused,eem_full,knn,"k=1,weighted=True,metric=euclidean,max_features=192,y_transform=log1p,x_transform=none",10,1.3109545,0.56916064,0.70758824,-1.2124877,-34.833405
xylose_gL,target_focused,eem_full,knn,"k=1,weighted=True,metric=euclidean,max_features=384,y_transform=log1p,x_transform=none",10,1.3109545,0.56916064,0.70758824,-1.2124877,-34.833405
xylose_gL,target_focused,eem_full,knn,"k=1,weighted=True,metric=euclidean,max_features=192,y_transform=none,x_transform=none",10,1.3109545,0.56916064,0.70758824,-1.2124877,-34.833405
xylose_gL,target_focused,eem_full,knn,"k=1,weighted=True,metric=euclidean,max_features=384,y_transform=none,x_transform=none",10,1.3109545,0.56916064,0.70758824,-1.2124877,-34.833405
xylose_gL,target_focused,raman_full,ridge,"alpha=0.1,max_features=384,y_transform=log1p,x_transform=none",10,1.3176081,0.38677652,0.87211967,-3.0646249,-74.508233
xylose_gL,target_focused,raman_full,pls,"n_components=12,alpha=1.0,max_features=384,y_transform=log1p,x_transform=none",10,1.3187439,0.38243326,0.86323899,-3.1114943,-75.14469
xylose_gL,target_focused,fusion_interpretable,pcr,"n_components=12,alpha=1.0,max_features=24,y_transform=none,x_transform=none",10,1.3198875,0.3642228,0.89440113,-2.3225143,-68.68857
xylose_gL,target_focused,raman_full,pls,"n_components=8,alpha=1.0,max_features=384,y_transform=log1p,x_transform=none",10,1.3204087,0.38170479,0.8640109,-3.0059406,-74.253798
xylose_gL,target_focused,eem_full,knn,"k=1,weighted=True,metric=euclidean,max_features=96,y_transform=none,x_transform=none",10,1.323302,0.58218099,0.74247059,-1.1190975,-34.351357
xylose_gL,target_focused,eem_full,knn,"k=1,weighted=True,metric=euclidean,max_features=96,y_transform=log1p,x_transform=none",10,1.323302,0.58218099,0.74247059,-1.1190975,-34.351357
xylose_gL,target_focused,raman_interpretable,pls,"n_components=8,alpha=1.0,max_features=12,y_transform=none,x_transform=none",10,1.3252606,0.40205858,0.85429128,-2.4549572,-69.882349
xylose_gL,target_focused,raman_interpretable,pls,"n_components=5,alpha=1.0,max_features=12,y_transform=none,x_transform=none",10,1.3252622,0.41101893,0.85276213,-2.4730045,-69.936722
xylose_gL,target_focused,raman_interpretable,pls,"n_components=12,alpha=1.0,max_features=12,y_transform=none,x_transform=none",10,1.3254751,0.40191591,0.85439101,-2.4572613,-69.930019
xylose_gL,target_focused,fusion_full,pls,"n_components=5,alpha=1.0,max_features=96,y_transform=none,x_transform=none",10,1.3259161,0.25246071,1.0152019,-3.7026102,-84.79233
xylose_gL,target_focused,raman_full,knn,"k=3,weighted=True,metric=euclidean,max_features=192,y_transform=none,x_transform=none",10,1.329312,0.4194436,0.88604643,-1.9800955,-62.939753
xylose_gL,all_known,eem_full,pls,"n_components=12,alpha=1.0,max_features=96,y_transform=none,x_transform=none",10,1.3293489,0.24729351,0.95668536,-6.5235774,-148.1484
xylose_gL,target_focused,eem_full,ridge,"alpha=1.0,max_features=192,y_transform=none,x_transform=none",10,1.3294206,0.22482974,1.0722163,-1.3579423,-45.642665
xylose_gL,target_focused,eem_full,ridge,"alpha=1.0,max_features=384,y_transform=none,x_transform=none",10,1.3294206,0.22482974,1.0722163,-1.3579423,-45.642665
xylose_gL,target_focused,fusion_interpretable,ridge,"alpha=1.0,max_features=48,y_transform=none,x_transform=none",10,1.330989,0.38026938,0.88853864,-2.4997037,-71.583507
xylose_gL,target_focused,fusion_interpretable,ridge,"alpha=1.0,max_features=96,y_transform=none,x_transform=none",10,1.330989,0.38026938,0.88853864,-2.4997037,-71.583507
xylose_gL,target_focused,raman_full,pls,"n_components=5,alpha=1.0,max_features=96,y_transform=none,x_transform=none",10,1.3312247,0.30403742,0.99211352,-2.7708097,-74.487781
xylose_gL,target_focused,eem_full,pls,"n_components=8,alpha=1.0,max_features=24,y_transform=none,x_transform=none",10,1.3322558,0.23418886,1.019314,-1.4131078,-46.577779
xylose_gL,target_focused,raman_full,knn,"k=1,weighted=True,metric=euclidean,max_features=12,y_transform=none,x_transform=none",10,1.3362774,0.49602472,0.79582353,-3.6526075,-76.36054
xylose_gL,target_focused,raman_full,knn,"k=1,weighted=True,metric=euclidean,max_features=12,y_transform=log1p,x_transform=none",10,1.3362774,0.49602472,0.79582353,-3.6526075,-76.36054
xylose_gL,all_known,fusion_full,pls,"n_components=12,alpha=1.0,max_features=192,y_transform=none,x_transform=none",10,1.3373737,0.16319405,0.98348085,-8.925825,-166.17434
xylose_gL,target_focused,eem_full,pls,"n_components=12,alpha=1.0,max_features=24,y_transform=none,x_transform=none",10,1.3385374,0.23770683,1.0223452,-1.5425512,-49.228695
xylose_gL,target_focused,fusion_interpretable,pls,"n_components=12,alpha=1.0,max_features=12,y_transform=none,x_transform=none",10,1.3385638,0.38965527,0.86336767,-2.5809795,-72.856274
xylose_gL,target_focused,fusion_interpretable,pls,"n_components=8,alpha=1.0,max_features=12,y_transform=none,x_transform=none",10,1.3387565,0.38970565,0.86310734,-2.581265,-72.874727
xylose_gL,target_focused,fusion_interpretable,ridge,"alpha=1.0,max_features=24,y_transform=none,x_transform=none",10,1.339874,0.36520887,0.89818854,-2.4956574,-72.341702
xylose_gL,target_focused,eem_full,ridge,"alpha=0.1,max_features=24,y_transform=none,x_transform=none",10,1.3406771,0.24459401,1.0242026,-1.558659,-49.551529
xylose_gL,target_focused,fusion_interpretable,pls,"n_components=5,alpha=1.0,max_features=12,y_transform=none,x_transform=none",10,1.3408357,0.39900552,0.86278564,-2.6107022,-73.214665
xylose_gL,all_known,fusion_interpretable,pls,"n_components=3,alpha=1.0,max_features=48,y_transform=log1p,x_transform=none",10,1.3420492,1.0750675,0.4440345,-60.889224,-310.52899
xylose_gL,all_known,fusion_interpretable,pls,"n_components=3,alpha=1.0,max_features=96,y_transform=log1p,x_transform=none",10,1.3420492,1.0750675,0.4440345,-60.889224,-310.52899
xylose_gL,all_known,fusion_interpretable,ridge,"alpha=10.0,max_features=48,y_transform=log1p,x_transform=none",10,1.3426413,0.89345312,0.43583657,-41.424475,-273.91902
xylose_gL,all_known,fusion_interpretable,ridge,"alpha=10.0,max_features=96,y_transform=log1p,x_transform=none",10,1.3426413,0.89345312,0.43583657,-41.424475,-273.91902
xylose_gL,target_focused,raman_full,pls,"n_components=5,alpha=1.0,max_features=48,y_transform=none,x_transform=none",10,1.3431834,0.28055072,0.98705183,-3.7760688,-85.870769
xylose_gL,target_focused,fusion_full,pls,"n_components=5,alpha=1.0,max_features=192,y_transform=none,x_transform=none",10,1.3463603,0.28381017,1.0092503,-3.1044468,-79.764251
xylose_gL,target_focused,fusion_full,pls,"n_components=5,alpha=1.0,max_features=48,y_transform=none,x_transform=none",10,1.3484594,0.25493611,1.014587,-3.9554959,-89.881143
xylose_gL,target_focused,raman_interpretable,ridge,"alpha=1.0,max_features=24,y_transform=none,x_transform=none",10,1.35208,0.36128272,0.84938704,-2.690467,-75.653631
xylose_gL,target_focused,raman_interpretable,ridge,"alpha=1.0,max_features=48,y_transform=none,x_transform=none",10,1.35208,0.36128272,0.84938704,-2.690467,-75.653631
xylose_gL,target_focused,raman_interpretable,ridge,"alpha=1.0,max_features=96,y_transform=none,x_transform=none",10,1.35208,0.36128272,0.84938704,-2.690467,-75.653631
xylose_gL,target_focused,eem_full,ridge,"alpha=1.0,max_features=96,y_transform=none,x_transform=none",10,1.3538275,0.23642823,1.0873957,-1.4321468,-47.923826
xylose_gL,target_focused,raman_full,pls,"n_components=5,alpha=1.0,max_features=384,y_transform=none,x_transform=none",10,1.3547666,0.31545913,0.98877109,-2.9006708,-77.899607
xylose_gL,target_focused,fusion_full,ridge,"alpha=0.1,max_features=24,y_transform=none,x_transform=none",10,1.3563052,0.33810195,1.025995,-3.2959717,-82.446351
xylose_gL,target_focused,raman_interpretable,pcr,"n_components=12,alpha=1.0,max_features=24,y_transform=none,x_transform=none",10,1.3582825,0.3569418,0.85287394,-2.7680794,-77.072906
xylose_gL,target_focused,raman_interpretable,pcr,"n_components=12,alpha=1.0,max_features=48,y_transform=none,x_transform=none",10,1.3582825,0.3569418,0.85287394,-2.7680794,-77.072906
xylose_gL,target_focused,raman_interpretable,pcr,"n_components=12,alpha=1.0,max_features=96,y_transform=none,x_transform=none",10,1.3582825,0.3569418,0.85287394,-2.7680794,-77.072906
xylose_gL,all_known,fusion_full,ridge,"alpha=1.0,max_features=96,y_transform=none,x_transform=none",10,1.3618811,0.11029131,1.0035615,-10.013185,-175.39431
xylose_gL,target_focused,raman_full,knn,"k=3,weighted=True,metric=euclidean,max_features=48,y_transform=none,x_transform=none",10,1.3635637,0.37036102,0.8845137,-3.1832332,-79.337508
xylose_gL,target_focused,fusion_full,pls,"n_components=12,alpha=1.0,max_features=24,y_transform=none,x_transform=none",10,1.365572,0.3340032,1.0409596,-3.2663822,-83.014197
xylose_gL,target_focused,raman_full,ridge,"alpha=1.0,max_features=192,y_transform=log1p,x_transform=none",10,1.3655788,0.40606733,0.90700268,-2.3372781,-69.944588
xylose_gL,target_focused,raman_full,knn,"k=1,weighted=True,metric=euclidean,max_features=24,y_transform=none,x_transform=none",10,1.3661036,0.55338394,0.80847059,-4.5412379,-82.074286
xylose_gL,target_focused,raman_full,knn,"k=1,weighted=True,metric=euclidean,max_features=24,y_transform=log1p,x_transform=none",10,1.3661036,0.55338394,0.80847059,-4.5412379,-82.074286
xylose_gL,target_focused,raman_full,ridge,"alpha=1.0,max_features=96,y_transform=none,x_transform=none",10,1.3717081,0.34247408,1.0491551,-2.5021127,-73.810132
xylose_gL,target_focused,eem_full,pls,"n_components=12,alpha=1.0,max_features=192,y_transform=none,x_transform=none",10,1.3741772,0.21547755,1.1086215,-1.5781337,-51.682702
xylose_gL,target_focused,eem_full,pls,"n_components=12,alpha=1.0,max_features=384,y_transform=none,x_transform=none",10,1.3741772,0.21547755,1.1086215,-1.5781337,-51.682702
xylose_gL,target_focused,eem_full,pls,"n_components=12,alpha=1.0,max_features=48,y_transform=log1p,x_transform=none",10,1.3759794,0.54457931,0.89870308,-1.2752261,-42.065221
xylose_gL,target_focused,fusion_full,ridge,"alpha=1.0,max_features=384,y_transform=none,x_transform=none",10,1.3829525,0.32951005,1.0501135,-3.1469225,-82.097916
xylose_gL,all_known,fusion_full,pls,"n_components=12,alpha=1.0,max_features=96,y_transform=none,x_transform=none",10,1.389831,0.17436564,0.99276039,-12.856643,-189.79142
xylose_gL,target_focused,fusion_interpretable,pls,"n_components=8,alpha=1.0,max_features=48,y_transform=none,x_transform=none",10,1.3921303,0.4814326,0.92648759,-3.1691176,-81.044903
xylose_gL,target_focused,fusion_interpretable,pls,"n_components=8,alpha=1.0,max_features=96,y_transform=none,x_transform=none",10,1.3921303,0.4814326,0.92648759,-3.1691176,-81.044903
xylose_gL,target_focused,raman_full,pls,"n_components=12,alpha=1.0,max_features=48,y_transform=log1p,x_transform=none",10,1.3950872,0.30969723,0.904372,-3.7617449,-91.192497
xylose_gL,target_focused,fusion_interpretable,pcr,"n_components=5,alpha=1.0,max_features=12,y_transform=log1p,x_transform=none",10,1.400012,0.80356336,0.76251074,-3.4845416,-72.115627
xylose_gL,target_focused,eem_full,pls,"n_components=8,alpha=1.0,max_features=48,y_transform=none,x_transform=none",10,1.4004581,0.30142271,1.1186976,-1.6195676,-52.515368
xylose_gL,target_focused,fusion_full,pls,"n_components=12,alpha=1.0,max_features=192,y_transform=log1p,x_transform=none",10,1.4016109,0.35460204,0.87629106,-2.9180648,-80.816473
xylose_gL,target_focused,fusion_full,knn,"k=1,weighted=True,metric=euclidean,max_features=24,y_transform=none,x_transform=none",10,1.4020926,0.42079616,0.82008824,-3.9555054,-90.030675
xylose_gL,target_focused,fusion_full,knn,"k=1,weighted=True,metric=euclidean,max_features=24,y_transform=log1p,x_transform=none",10,1.4020926,0.42079616,0.82008824,-3.9555054,-90.030675
xylose_gL,target_focused,fusion_full,pls,"n_components=8,alpha=1.0,max_features=384,y_transform=none,x_transform=none",10,1.4045171,0.30953982,1.0548843,-3.2361091,-85.103274
xylose_gL,target_focused,raman_full,knn,"k=3,weighted=True,metric=euclidean,max_features=96,y_transform=none,x_transform=none",10,1.4081373,0.41413268,0.93766063,-2.6602992,-75.967273
xylose_gL,target_focused,eem_full,ridge,"alpha=0.1,max_features=192,y_transform=none,x_transform=none",10,1.4100599,0.21894305,1.142074,-1.7490514,-56.350363
xylose_gL,target_focused,eem_full,ridge,"alpha=0.1,max_features=384,y_transform=none,x_transform=none",10,1.4100599,0.21894305,1.142074,-1.7490514,-56.350363
xylose_gL,target_focused,fusion_full,pls,"n_components=12,alpha=1.0,max_features=384,y_transform=none,x_transform=none",10,1.4122761,0.31894544,1.0707745,-3.3752143,-86.767688
xylose_gL,target_focused,raman_interpretable,pcr,"n_components=5,alpha=1.0,max_features=12,y_transform=log1p,x_transform=none",10,1.4123953,0.79490711,0.7693693,-3.5203584,-73.685224
xylose_gL,target_focused,fusion_full,ridge,"alpha=0.1,max_features=384,y_transform=none,x_transform=none",10,1.4156156,0.32680983,1.0812561,-3.3660959,-86.795078
xylose_gL,target_focused,fusion_full,ridge,"alpha=1.0,max_features=48,y_transform=none,x_transform=none",10,1.4165257,0.25749264,1.0767703,-4.6469526,-102.06436
xylose_gL,target_focused,raman_full,ridge,"alpha=1.0,max_features=384,y_transform=none,x_transform=none",10,1.425546,0.33032188,1.0946428,-3.6705782,-90.442719
xylose_gL,target_focused,fusion_full,knn,"k=1,weighted=True,metric=euclidean,max_features=192,y_transform=none,x_transform=none",10,1.4311549,0.50512715,0.856,-5.3444343,-101.34874
xylose_gL,target_focused,fusion_full,knn,"k=1,weighted=True,metric=euclidean,max_features=192,y_transform=log1p,x_transform=none",10,1.4311549,0.50512715,0.856,-5.3444343,-101.34874
xylose_gL,target_focused,raman_full,pls,"n_components=12,alpha=1.0,max_features=96,y_transform=log1p,x_transform=none",10,1.4350261,0.40509932,0.95453945,-2.3929677,-75.268414
xylose_gL,all_known,fusion_full,pls,"n_components=12,alpha=1.0,max_features=384,y_transform=none,x_transform=none",10,1.4355149,0.494392,0.92468815,-20.791258,-232.73479
xylose_gL,all_known,eem_full,knn,"k=1,weighted=True,metric=manhattan,max_features=24,y_transform=log1p,x_transform=sample_center",10,1.4396884,0.14526205,0.62921429,-9.3391712,-180.26191
xylose_gL,all_known,eem_full,knn,"k=1,weighted=True,metric=manhattan,max_features=24,y_transform=none,x_transform=sample_center",10,1.4396884,0.14526205,0.62921429,-9.3391712,-180.26191
xylose_gL,target_focused,fusion_full,pls,"n_components=12,alpha=1.0,max_features=96,y_transform=log1p,x_transform=none",10,1.440212,0.41161344,0.92668165,-3.7594273,-87.922102
xylose_gL,target_focused,raman_full,pls,"n_components=8,alpha=1.0,max_features=192,y_transform=log1p,x_transform=none",10,1.4424953,0.33854843,0.9604767,-3.2838661,-87.653687
xylose_gL,target_focused,raman_interpretable,ridge,"alpha=0.1,max_features=12,y_transform=none,x_transform=none",10,1.4468789,0.41475938,0.90684369,-3.7456582,-93.747963
xylose_gL,target_focused,fusion_full,knn,"k=1,weighted=True,metric=euclidean,max_features=96,y_transform=none,x_transform=none",10,1.4523315,0.53657474,0.84552941,-3.6521783,-87.57287
xylose_gL,target_focused,fusion_full,knn,"k=1,weighted=True,metric=euclidean,max_features=96,y_transform=log1p,x_transform=none",10,1.4523315,0.53657474,0.84552941,-3.6521783,-87.57287
xylose_gL,target_focused,raman_full,pls,"n_components=5,alpha=1.0,max_features=192,y_transform=none,x_transform=none",10,1.4534301,0.33266274,1.0613835,-3.3413518,-89.13363
xylose_gL,target_focused,raman_full,ridge,"alpha=0.1,max_features=48,y_transform=none,x_transform=none",10,1.4573394,0.25296849,1.1187831,-4.677991,-105.11128
xylose_gL,all_known,raman_full,ridge,"alpha=1.0,max_features=192,y_transform=none,x_transform=none",10,1.4584647,0.30647248,1.0722644,-17.855966,-220.11212
xylose_gL,all_known,raman_full,pls,"n_components=12,alpha=1.0,max_features=384,y_transform=none,x_transform=none",10,1.4584858,0.5194533,0.94503282,-31.035184,-264.73161
xylose_gL,target_focused,fusion_interpretable,ridge,"alpha=0.1,max_features=12,y_transform=none,x_transform=none",10,1.4608877,0.40839383,0.9153682,-3.9093146,-96.97473
xylose_gL,all_known,raman_full,ridge,"alpha=1.0,max_features=384,y_transform=none,x_transform=none",10,1.4653613,0.52196902,0.97180045,-32.674652,-267.35723
xylose_gL,target_focused,fusion_full,ridge,"alpha=0.1,max_features=192,y_transform=log1p,x_transform=none",10,1.4684379,0.38990235,0.91821729,-3.4282633,-90.315731
xylose_gL,target_focused,raman_full,pls,"n_components=12,alpha=1.0,max_features=384,y_transform=none,x_transform=none",10,1.4710774,0.32053211,1.1311526,-4.1999732,-98.908909
xylose_gL,target_focused,raman_full,pls,"n_components=8,alpha=1.0,max_features=48,y_transform=none,x_transform=none",10,1.472458,0.31385475,1.1279034,-4.4179558,-101.76717
xylose_gL,target_focused,raman_full,ridge,"alpha=0.1,max_features=96,y_transform=log1p,x_transform=none",10,1.4726084,0.32371504,0.99310418,-3.3416644,-90.041689
xylose_gL,target_focused,raman_full,pls,"n_components=8,alpha=1.0,max_features=384,y_transform=none,x_transform=none",10,1.4734675,0.30829598,1.1206762,-4.0150412,-97.726661
xylose_gL,target_focused,raman_full,ridge,"alpha=0.1,max_features=384,y_transform=none,x_transform=none",10,1.4753689,0.32480704,1.1486451,-4.2500164,-99.554043
xylose_gL,target_focused,fusion_full,ridge,"alpha=1.0,max_features=96,y_transform=none,x_transform=none",10,1.4812862,0.22535579,1.1506746,-4.872125,-107.74015
xylose_gL,all_known,raman_full,pls,"n_components=12,alpha=1.0,max_features=192,y_transform=none,x_transform=none",10,1.4814839,0.34809874,1.0521847,-22.522093,-238.55691
xylose_gL,target_focused,fusion_full,ridge,"alpha=0.1,max_features=48,y_transform=log1p,x_transform=none",10,1.4836963,0.44474768,0.92019885,-4.9645292,-105.25971
xylose_gL,all_known,raman_full,ridge,"alpha=1.0,max_features=192,y_transform=log1p,x_transform=none",10,1.4852192,1.1341303,0.65146358,-20.838571,-220.38791
xylose_gL,all_known,fusion_full,ridge,"alpha=1.0,max_features=384,y_transform=none,x_transform=none",10,1.4872332,0.40975248,0.97569591,-21.913089,-245.1909
xylose_gL,target_focused,fusion_full,pls,"n_components=12,alpha=1.0,max_features=48,y_transform=log1p,x_transform=none",10,1.4882704,0.54878873,0.92287296,-5.3177168,-106.67165
xylose_gL,target_focused,fusion_full,knn,"k=1,weighted=True,metric=euclidean,max_features=384,y_transform=none,x_transform=none",10,1.4939461,0.31631342,0.85155882,-4.6791582,-105.70052
xylose_gL,target_focused,fusion_full,knn,"k=1,weighted=True,metric=euclidean,max_features=384,y_transform=log1p,x_transform=none",10,1.4939461,0.31631342,0.85155882,-4.6791582,-105.70052
xylose_gL,target_focused,fusion_full,knn,"k=1,weighted=True,metric=euclidean,max_features=48,y_transform=none,x_transform=none",10,1.4976552,0.49655511,0.86897059,-4.567854,-97.02408
xylose_gL,target_focused,fusion_full,knn,"k=1,weighted=True,metric=euclidean,max_features=48,y_transform=log1p,x_transform=none",10,1.4976552,0.49655511,0.86897059,-4.567854,-97.02408
xylose_gL,target_focused,raman_full,knn,"k=1,weighted=True,metric=euclidean,max_features=48,y_transform=none,x_transform=none",10,1.4983985,0.40719782,0.86579412,-5.0357044,-104.00013
xylose_gL,target_focused,raman_full,knn,"k=1,weighted=True,metric=euclidean,max_features=48,y_transform=log1p,x_transform=none",10,1.4983985,0.40719782,0.86579412,-5.0357044,-104.00013
xylose_gL,all_known,raman_full,pls,"n_components=3,alpha=1.0,max_features=384,y_transform=log1p,x_transform=none",10,1.5009088,1.402025,0.46189663,-89.169329,-386.29591
xylose_gL,all_known,fusion_full,ridge,"alpha=1.0,max_features=192,y_transform=none,x_transform=none",10,1.5088679,0.25886469,1.1394341,-11.740567,-200.69631
xylose_gL,target_focused,raman_interpretable,pcr,"n_components=12,alpha=1.0,max_features=12,y_transform=log1p,x_transform=none",10,1.5094016,0.93312876,0.79631064,-4.8753051,-90.354942
xylose_gL,target_focused,raman_interpretable,ridge,"alpha=1.0,max_features=12,y_transform=log1p,x_transform=none",10,1.5094016,0.93312876,0.79631064,-4.8753051,-90.354942
xylose_gL,target_focused,raman_interpretable,pcr,"n_components=8,alpha=1.0,max_features=12,y_transform=log1p,x_transform=none",10,1.5098528,0.93239497,0.79649655,-4.8747166,-90.418184
xylose_gL,target_focused,fusion_full,pls,"n_components=8,alpha=1.0,max_features=48,y_transform=none,x_transform=none",10,1.5140387,0.245101,1.1417793,-6.1281587,-122.33612
xylose_gL,target_focused,fusion_full,pls,"n_components=8,alpha=1.0,max_features=96,y_transform=none,x_transform=none",10,1.5141358,0.2104078,1.1629458,-5.8017273,-118.1279
xylose_gL,target_focused,fusion_interpretable,pcr,"n_components=8,alpha=1.0,max_features=12,y_transform=log1p,x_transform=none",10,1.5207596,0.92571609,0.80338746,-4.9390937,-92.470514
xylose_gL,target_focused,fusion_interpretable,pcr,"n_components=12,alpha=1.0,max_features=12,y_transform=log1p,x_transform=none",10,1.5213641,0.92581498,0.80365972,-4.944435,-92.56939
xylose_gL,target_focused,fusion_interpretable,ridge,"alpha=1.0,max_features=12,y_transform=log1p,x_transform=none",10,1.5213641,0.92581498,0.80365972,-4.944435,-92.56939
