4.188156806940457333e-02,9.292374745673523688e-05,1.811985127796386106e-19,1.016713740376666564e-01,1.732352986732140025e-08,7.530186147295424293e-02
3.576075004900626519e-02,2.645376735427636822e-04,1.489892310239353628e-16,8.487058149194999512e-02,6.964819765327656849e-03,6.285192704194604574e-02
3.388448476219860228e-02,2.153053904157980786e-04,5.123528753837916614e-14,8.337281016058735450e-02,7.433589898696013436e-03,6.402296086227131366e-02
2.143162221469479406e-02,3.400404553613238875e-05,3.148231471613452035e-24,3.969273368794577067e-02,1.410915482136009339e-18,3.866999020228480827e-02
4.763162754112212904e-02,2.578015225540255094e-05,4.111377668891471663e-36,8.812107942652849801e-02,6.317639753319586935e-31,6.287959304371332214e-02
4.664419642883119860e-02,2.956250969089065073e-04,6.424055394578365956e-39,7.322748933485384581e-02,6.286295270467033075e-26,4.838807590857131108e-02
3.236945948006041823e-02,8.109639150013973170e-05,6.880827200099710043e-28,6.276530340698180388e-02,2.119812859515135505e-21,4.807244873870637758e-02
3.419359343622474512e-02,1.240382437703480987e-04,6.588136672884054535e-30,6.568953451077710892e-02,1.987126326855675013e-24,4.982235021308219908e-02
3.729973231086378821e-02,1.263310021389303433e-04,5.986464419222315670e-23,5.896870779617260916e-02,4.196383142449247692e-05,4.936953687149250869e-02
3.711079833771107478e-02,2.374682961448473708e-04,5.360885774313039899e-18,8.173331346345701076e-02,5.622939642590062516e-04,6.047249564556162610e-02
2.192840200114660673e-02,1.559835078430922052e-04,4.638779085804338055e-24,4.044208253468330877e-02,9.559334032054638254e-16,3.409590670310896909e-02
3.015992402089269497e-02,3.420673545435631499e-03,2.733962216644469572e-14,5.795028518506973453e-02,1.090360254566758412e-02,4.293715723480242413e-02
2.468903576424323967e-02,4.371946024126210640e-05,1.246104950310945743e-27,4.393030022321832428e-02,3.507231056733443789e-18,3.429347721136521282e-02
2.771668704862026086e-02,3.577938047091531619e-05,6.223495800297946129e-28,6.052721228816569654e-02,3.469656481388392431e-24,5.368896043545941243e-02
3.394683684108511929e-02,2.069264870011753931e-05,7.564008437881258457e-30,5.804146023610232824e-02,3.266373153097178351e-24,4.949712557673575930e-02
